l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse
567.93,17.38,3.49,59.46,48.69,760.2562717,2899.944815,1980.963909,896.3110091,1157.215253,27.32036688,115.6086181,95.3031009,0.066322265,0.002226746
411.09,17.43,3.63,65.98,44.22,761.8360245,2673.996069,2173.528244,862.1836688,1011.940954,29.03380085,115.2835529,104.6308559,0.060439372,0.001772351
657.74,14.21,4.68,76.91,53.91,761.9686169,2256.332003,1824.593113,975.3305129,221.9417011,29.50857983,100.7043342,87.95288105,0.069847716,0.001944575
339.72,16.57,4.09,65.79,42.3,764.3192796,2367.561296,2201.417264,859.8098075,408.1920619,30.39209245,110.7595655,107.6342641,0.059234332,0.002923047
623.66,26.91,2.48,93.51,59.02,771.5039405,2180.639907,1144.918633,852.3192915,1116.472876,14.65274994,159.6612274,98.98356069,0.061868309,0.003223747
543.12,28.08,2.71,95.86,43.37,783.0508456,1492.573282,1974.129172,639.5057116,785.8932969,20.62831345,165.7933668,133.0778217,0.047934078,0.002232444
544.12,15.05,3.75,59.9,50.34,786.6912484,3517.895992,2107.255483,963.876872,1188.871162,29.83431325,103.528662,90.04245039,0.069992163,0.002024469
407.51,14.03,4.17,96.69,55.24,787.876489,3148.744764,2205.827887,1054.076407,773.7925896,31.78877109,98.43203161,88.22668124,0.069030595,0.001864665
537.4,22.16,2.88,77.51,48.1,790.9177172,2343.099878,1868.987211,813.4345746,1042.843789,21.4910841,136.5418648,106.2313472,0.058751914,0.002201811
191,19.23,3.5,85.23,59.02,793.0905743,3042.874156,2272.392026,1160.25899,1080.864963,29.14988661,122.4268246,93.23542709,0.068549639,0.002075097
697.1,12.22,4.37,99.17,52.37,796.0598557,4100.432027,2189.152589,1011.41503,997.9034715,34.06455616,91.06907448,88.02880193,0.068438362,0.001681136
573.62,29.08,2.03,64.12,57.56,804.694193,3517.562931,821.6222621,822.1563804,3145.471646,15.98463102,170.2604517,100.4809661,0.06397966,0.003901127
340.3,14.76,4.16,99.99,41.39,806.1197295,2784.941785,2353.651569,888.2031503,485.2504072,32.06059481,101.7780839,108.2223305,0.057371524,0.002078091
470.23,18.16,3.22,90.78,49.56,807.4568022,3020.186746,2075.858141,916.9827988,1179.128054,25.82899771,117.7505329,98.78460528,0.062150525,0.001855475
251.61,22.72,3.01,84.95,53.99,807.6625098,2568.24623,2159.149298,971.3829561,1074.249586,24.48917442,138.2711016,101.7414614,0.062272635,0.00211239
687.54,12.89,3.98,70.64,58.94,807.7499308,4805.997786,2045.896082,1069.896106,1651.871522,32.09200626,94.81214793,80.2098839,0.076624251,0.002173218
611.47,13.39,3.97,86.08,54.4,809.0546031,4010.391366,2150.08678,1026.107532,1223.889804,31.77208964,96.34111575,86.43895452,0.070265123,0.001742795
437.79,29.78,2.54,99.24,48.14,815.4115109,1606.006048,1916.970571,695.5016642,800.3804869,18.72624936,174.440631,125.5815428,0.050482998,0.002458616
