l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse,scale_max,scale_min
324.5,25.78,4.84,62.92,56.4,851.8163301963416,720.6532174482804,1339.100187788292,845.5212506678092,76.84488563898138,16.511365244906077,154.68811065269753,100.70958604487117,0.06421674123860545,0.006352461567054646,1.348638612074568,0.40749621137898884
141.18,24.13,3.74,59.34,50.11,735.780703796566,2045.250267734744,2300.04971124106,965.5734924230533,844.9068939090909,31.16451644728843,146.57866451136917,112.35356109597595,0.06098411671547808,0.004485409139729161,3.0980243106412257,0.6286492400612725
303.51,14.19,4.35,56.26,58.38,854.1183577771445,2458.317871000058,2176.6702048858688,1126.2204895750574,255.86817030120048,29.968708137516415,99.00495293558126,82.12811101932006,0.07839494017583909,0.0036380962792764127,1.5328746810913128,0.5907515927235963
121.42,17.03,2.88,65.89,46.72,1161.015958156012,4618.40669233967,3255.7508953398024,1168.7608751599425,1419.373313016593,30.61957486136333,111.41271429656301,105.12703089373241,0.06301933027119051,0.0020192364164258896,3.6206432317322195,0.5868265896979902
322.58,11.94,3.83,60.55,45.45,968.4986398004822,4847.579203963271,2781.8900604771666,1034.937104350288,1127.7235412118412,34.087969586530605,88.10978225597961,93.62521611336565,0.06779226951790823,0.002226555019990144,4.422146892120755,0.551299122641932
202.41,18.61,2.12,58.93,59.4,1377.3166485850984,4892.737586324936,2844.946564740189,1238.9996729271706,1174.9624267680695,19.540337000461218,118.16597495140053,87.04506277226758,0.07609485443369461,0.002803064080845663,2.3435733507725653,0.5700561286791024
319.35,12.41,2.5,95.76,46.85,1460.430854250115,6471.158987445352,3466.1484481360344,1098.4139591951657,1259.0144938243207,26.436255239237255,89.27925428958956,93.4778755103973,0.06537417096670545,0.0018172835591068256,2.4951002960275086,0.5345834474218887
119.46,14.18,4.98,84.81,51.37,1910.2495318753704,1018.6001276513164,2274.23942800573,1224.3826867522027,76.88476376931197,15.899893486577751,100.56724439668717,99.66510404803572,0.06550106955444213,0.003037659181380078,1.8289087754491784,0.3666113098371715
503.08,24.17,2.52,81.17,46.61,897.1217801887396,2150.821961613415,1963.1582019552088,767.7133199088821,906.7069127608137,18.945764863600044,148.7306822988393,113.96346956100365,0.05495520661697108,0.0022537090609721366,1.9097426980937888,0.42647489020219886
693.15,14.21,4.98,61.1,55.35,1089.6303686219483,1107.694641741986,1428.214272058546,971.8931263403963,81.57927844276212,20.596210812630382,102.73855075572867,84.59296061884854,0.07418258144486092,0.0030974842199706218,1.3414379478984435,0.3814014072905016
