l_rdl,w_rdl,t_rdl,h_tsv,p_rdl,R1,R2,R3,L1,L2,L3,Cox,Csi,Rsi,rmse
388.17,29.38,4.41,58.68,57.74,468.32015338605873,1020.702169596776,1420.389090733454,792.2496130420216,714.8162902848445,25.6010723738762,116.45719085357163,31.758559638640605,0.05128699739454386,0.008554237482008096
155.51,27.71,4.39,76.22,43.99,605.87006576447,1224.3907143763497,2154.4671057200335,734.428483624788,747.1839743853931,34.831713148461084,122.62219820024077,45.04835862293596,0.0381518509427206,0.019510018440177225
628.28,12.77,2.02,93.98,52.46,1765.2893284398135,7147.4546672670485,3030.1292006715935,1099.259871823359,957.3108320083395,18.329705686881944,72.46344459380647,32.02681945849093,0.057972759774735726,0.007181372185646677
545.7,17.66,2.27,53.6,48.59,1224.0629211608007,4137.785932595275,2582.287703384051,929.5139994439425,774.9122238582715,18.225044077665558,85.89713267655812,31.827363772839554,0.055292584501885615,0.005588923194168756
520.85,20.32,2.74,73.13,55.28,897.7591324149536,2837.6312497286253,1889.0201337964745,934.7783403726916,613.2829706114771,19.04274898341083,93.4382276644599,31.4898939913346,0.05505008727589214,0.010220333638440748
597.89,26.65,3.21,84.31,56.9,631.6853789422921,1611.2869296744325,1352.0923299026385,815.2972292798506,491.1493196543513,18.842513125630077,112.71493105621015,33.62587612748013,0.049779367350292245,0.008561217445701038
408.7,18.42,3.54,88.69,59.17,756.5327046186128,2503.318112276676,1848.0091685663947,1025.8207102435435,572.3968212630907,25.036015172809208,88.03094102168396,30.672284359574352,0.056941824181052064,0.006340921793949182
517.11,21.08,3.06,73.76,59.34,777.8314823473986,2413.5678304787198,1646.902787412212,952.2204767974041,498.05149360474957,19.921770286839497,94.78967819387108,29.97985678601479,0.05684846278658378,0.013482972165027321
232.51,20.16,3.53,86.29,57.34,751.6681252271507,2769.8872109633226,2124.1460127156997,1092.7083275621612,845.283314543896,27.932125424466935,93.2321463993632,32.021594368849954,0.05402699186840324,0.017466556070379596
564.61,12.64,2.95,79.12,43.84,1271.653202402965,4957.075559059879,2762.265805088701,963.6816312714402,345.166249731259,26.11545646633668,73.5571738041646,36.095028989112635,0.0517747084961372,0.007991187577678617
411.09,17.43,3.63,65.98,44.22,804.3334329964382,2521.3174740499026,2177.4048087440938,854.5040897487628,483.90681419372254,27.799937561352696,89.14341823110801,36.84168632428468,0.04861138947133354,0.007298837580922389
537.4,22.16,2.88,77.51,48.1,820.384100058415,2277.4215483192024,1902.876431844752,803.281307497626,561.6368409086402,20.357866959442486,101.99546562494439,36.58862166724688,0.047974567129326344,0.010838582243295076
171.48,13.06,2.75,77.41,56.68,1379.792958340882,7618.860048320636,3442.7881355800737,1372.8615338414988,1429.432457905299,29.1247788011648,71.54917023894657,30.374363461941158,0.05884228198356289,0.010364836349709375
388.67,26.48,4.14,96.11,47.12,552.7158061621675,1182.1030887892925,1716.3959040893303,701.8259743994608,582.7014697900908,27.41650496649751,117.26050937566137,41.18309412853044,0.042292900875652524,0.013708615197070265
107.96,20.32,2.04,69.86,46.87,1551.5080187640483,5275.820105760027,3394.367361830505,1111.495722411105,1334.98575397408,22.750797293304657,95.75766301619367,37.15180607333044,0.04678273356247251,0.043719848436109966
473.25,27.46,4.73,71.65,44.09,522.1680209555799,828.8813855717954,1591.961946080561,613.7941470098302,391.9068678908941,26.93151474634178,123.05930196624355,43.59555909606514,0.04005265062105577,0.011469055266452935
449.37,11.06,4.43,95.46,40.4,1016.2699453801238,3129.1273134387707,2475.6229265062184,919.8514499705849,241.3698279101195,32.14357967071348,70.34310253919456,39.41728193032542,0.04816026105289851,0.01715910487613548
349.47,29.89,3.08,94.08,42.16,746.753516702517,1399.5053992083444,2159.170604489807,608.5054414843693,777.8170470618517,25.374389399565267,131.59697892044898,49.03946937288093,0.035468252225625996,0.015637905557541944
503.19,23.05,4.56,62.54,49.0,558.7914712004367,1183.8425257410347,1530.6728236264232,757.4685229085798,331.8407106236527,25.810441439662867,105.59029441498929,35.46602945227631,0.048596218453024344,0.010861854823735325
195.08,18.91,4.63,79.98,44.2,671.928252313913,1880.8087500710167,2213.926391805865,899.3559063739101,736.2700490027363,32.778122037772874,94.66679986812738,39.492345102830825,0.04499172835380893,0.014662687383922955
641.56,13.25,4.66,84.55,51.12,966.617282676714,2204.729300994489,1807.8551144825942,977.545137968224,65.32202084859246,28.78995634535401,75.53532795560456,33.10306319771507,0.05549626753054824,0.008148454986601994
133.52,15.35,3.66,65.14,51.97,921.70176206303,4441.492753896348,2770.826020717222,1231.406465267559,1052.057354589315,34.291825961423804,80.06038600735162,32.59935049038243,0.05373428576691579,0.006837367203820714
340.3,14.76,4.16,99.99,41.39,819.5377183213368,2736.2375834026802,2386.827237167019,883.8534751722557,598.1865757964255,31.705607045281205,81.7863246999109,40.087756338909564,0.04616117746255911,0.0061305514489380505
638.38,16.31,2.3,85.36,42.18,1336.2698881007057,4626.514711771913,2716.114358501519,877.8124682219785,514.5046157547143,19.59926162702872,86.07631061610832,38.64546020743639,0.047760217685450024,0.00974100109156362
485.28,29.08,3.68,62.92,56.4,534.8301113440585,1238.4889935616063,1394.7921318182803,768.8060062240717,622.1437387248427,21.984143275326744,117.31914531736764,32.773557694077,0.05000735859081379,0.008171257865845485
531.17,13.98,3.85,59.34,50.11,926.744466170636,3139.6187979837746,2142.359972850642,977.5975920240421,236.67939186196145,28.43070755864769,75.86933282843006,31.432115674674332,0.05718169114947694,0.0078594634373864
464.92,27.77,2.11,56.26,58.38,959.293705416511,2269.972919626679,1794.3097486682254,868.8899122829513,1127.1240407995865,13.224241974898273,110.04541362222642,29.90303552574536,0.05437424133651777,0.009246768308977115
411.23,17.75,4.68,65.89,46.72,675.7935039374619,1646.0807434806786,1860.539169568858,851.8660756066682,338.350251273609,28.41704451614673,89.21714738584224,35.52737402874563,0.0505304405857899,0.00930359531593765
380.75,10.48,4.0,60.55,45.45,1079.3157610343717,4311.911426073175,2770.149271974329,1049.89287524854,409.3071719504016,33.60854398792187,65.55485892799858,33.74512389347908,0.055100351659078166,0.007148144992646491
143.59,18.65,3.68,58.93,59.4,794.0297952167401,3535.9250454936778,2347.296052083942,1245.9875079192414,851.4196105762474,31.145955140056437,86.99958876500918,29.17912356499284,0.05823918869868056,0.015647592835189125
514.95,18.19,4.33,95.76,46.85,695.2165462446736,1732.9782179892181,1754.628288324148,827.812024110661,258.5942225023219,27.225742487177502,92.6955619479164,37.37082095458442,0.048346709057806074,0.013495392202012116
672.4,29.22,2.71,84.81,51.37,733.4554157675229,1687.828151144725,1501.4571881852778,723.9761860309171,621.9422939499293,16.36893634551755,123.50411598470349,38.23891647953082,0.04430949713459468,0.011433354348592648
435.06,18.82,3.95,81.17,46.61,706.1621995604598,1978.2152857511328,1907.966031808565,837.9742608699842,402.44762750978333,27.393560235620125,93.78144886939222,36.98951519045083,0.04830568184527141,0.010595993765976117
673.35,11.23,4.94,61.1,55.35,1150.0826704686644,2528.296540580732,1913.4292702276066,1062.6140429057357,36.40374154292433,30.211012286313757,67.73478005592,29.161126404481905,0.062307721595891284,0.013983579523754529
546.64,29.64,3.95,82.56,46.38,546.683962588254,1003.1100095973512,1530.6296940915815,617.0115893995804,421.07982438654886,24.640523379641174,128.30372225474372,43.21201713451058,0.03982631443310483,0.01029902931528928
437.84,28.03,4.92,61.94,54.92,462.0699221865868,848.8821204691543,1394.8110824281584,751.0326448908806,559.0742162395463,25.535591115325172,115.96329170613524,33.53773637131517,0.04949547381478428,0.011101902633235185
319.23,14.56,2.16,54.13,45.65,1532.4499628096812,6220.433719920216,3513.832433251009,1052.225444148726,1458.55428013997,22.125588708201217,76.72057582384012,32.98326791231672,0.0542516304657271,0.007971044112911744
516.64,15.76,4.48,55.6,59.9,752.4089075599247,2132.194367795462,1714.532835494009,1014.810072818189,200.23931022769543,27.559103393352736,79.09811172452969,27.00204392400386,0.0640844874176933,0.010118494123888782
591.18,27.14,2.17,82.52,52.35,935.6876531266489,2186.0075862190006,1778.1372758444504,785.1592447324854,984.9420804629422,13.832913294739617,115.5958906954186,36.07940012055396,0.04706865276884708,0.01036376762264978
581.9,28.77,4.29,70.57,46.62,525.4270736075542,936.8962312829008,1453.6950152356267,627.9856226258007,343.6342364440222,24.90584554329698,125.75311996078244,41.3752238650273,0.04136641109760913,0.007960327195529252
607.99,18.7,2.17,84.22,51.73,1213.937626464224,3949.590613374458,2248.507518496042,944.2166656566947,794.1847472736623,16.202627962089853,90.90021872904677,33.43027285763901,0.053183572417752296,0.00854078625203956
108.1,24.09,2.43,70.85,44.25,1209.875547399896,3260.6281544106905,2947.683276942895,933.3859417587512,947.2445127525635,25.91779096339088,108.92956786377165,41.39939445245531,0.04168728074753005,0.03763614977842592
588.78,12.54,3.76,92.89,45.25,1059.1932968768117,3536.8763511093134,2279.072566287714,952.53355198872,186.10325999543207,29.269884803139245,73.58414835672426,36.18412559905646,0.05185677873779635,0.009350850310672124
351.51,27.31,2.25,61.07,45.13,1025.2171636947382,1972.9159880613586,2382.3765727048367,725.0280938912684,1074.3258403890081,18.441498234520832,116.8243925618974,39.869670085204135,0.0431453052830314,0.0070132256052412535
361.05,22.51,3.33,79.46,54.36,705.1859931915712,2122.0105899447444,1841.412375086528,914.9389036701476,700.5627383133422,23.841526988482588,100.36548183657146,33.34820017788396,0.05160097847818729,0.0029793499040276145
649.74,16.27,3.2,85.46,52.64,976.5612991111635,3232.161283070344,1906.6508392272594,969.652443222471,245.85578029351666,23.199079178411264,83.96621566565258,32.67111129181312,0.05512404953199645,0.009812407111951457
251.61,22.72,3.01,84.95,53.99,823.5430584230041,2705.2553130207434,2156.954736059359,990.1003728742498,947.6910860817878,24.364230479273793,101.31443287610755,34.0986614729433,0.05052016996751475,0.013993846353085374
513.28,26.68,2.77,91.98,56.31,731.2652812857491,1903.6638503794416,1567.9739179774153,832.4480771493785,840.3313741062376,17.47138380323911,112.82967106406277,34.246450634547315,0.04913593575580516,0.00563884370822985
100.12,15.24,2.47,55.44,41.37,1477.579776587049,6707.790774354625,3747.7924884396225,1137.1915932186057,1616.6178444958653,29.997347773059428,81.13462135163408,37.97405072789432,0.04638492910630842,0.03544170608367735
231.39,18.02,2.27,53.36,56.52,1307.927399508876,5346.564259325447,2876.901539273574,1185.9168928323825,1278.511747131266,20.693203639847738,83.6629206038246,28.33101044607283,0.06040399682283305,0.013389210463571033
528.7,21.75,2.13,71.48,46.05,1127.4173713416335,2992.086022951252,2372.174283227395,811.9276394806582,912.0625267398418,16.361867781798917,100.94749288072258,37.17642569047538,0.04746323350371556,0.008742071670904423
482.19,16.56,2.28,91.67,41.29,1285.2300632822896,4528.7398460923005,2927.3562834230156,864.3946110459486,1057.284482604344,20.710458235999454,86.64942755318252,39.6734073798793,0.04649028860460267,0.010948102991571965
637.07,15.4,3.37,60.6,58.02,981.1242144522032,3405.8009240487218,1886.1533399730536,1029.0989831698143,192.61120572390064,24.008453493149275,78.29205159810752,28.088830782494068,0.06258080703954808,0.008899910572437112
664.82,13.51,4.19,74.04,58.64,988.3953809264901,2659.2531819361648,1751.6628022228433,1049.2164661333607,75.34019593394937,28.116769968401304,74.54236273509123,29.189722676636013,0.06160589407770529,0.005233495688947601
132.03,15.18,4.37,98.44,49.82,797.5423338720436,3342.177452213016,2695.641944197193,1172.507402856932,1236.1580432932851,36.252517134025105,81.43189611426048,35.79961531309331,0.05005855606023481,0.007686975361481223
383.08,17.83,2.51,78.01,53.76,1105.1926385441636,4021.4171167488767,2451.170091112166,1029.2092283348595,1026.0369935482156,20.579130130297884,86.61834455606497,31.944328017184397,0.05532048356148364,0.004795848889308221
519.15,16.2,2.65,79.93,54.22,1116.0943577232308,4047.404206049882,2290.8012450919,1014.9126755383946,641.8506288209982,20.74653041473367,82.13270161336332,31.45373651985289,0.05688210533996233,0.006752187004937086
657.74,14.21,4.68,76.91,53.91,916.5732521003127,2053.537186229332,1680.663048692043,984.6532774615538,60.66405807621004,27.988026186257272,77.7290377719217,31.574511696920403,0.057295381417259206,0.010003139348249705
641.09,18.41,4.38,98.12,44.05,742.5135067972147,1709.48209484583,1653.583126162218,786.946286744993,119.6791526573825,26.562315920713647,94.57792590351973,39.50153848803734,0.046082007674370325,0.008229618258909206
555.39,10.06,2.94,99.27,57.69,1469.3392046067247,5971.44141467729,2812.73201834871,1169.5910212938252,568.3639135524196,27.075997178080264,63.30797355484053,30.213783627319497,0.06216878978010043,0.019422621102810397
668.72,18.59,2.28,95.79,40.81,1217.8485652805737,3955.370887873549,2513.4591379928343,809.685453682438,571.8429212395592,18.591119193419647,95.43303750402578,41.36930565636985,0.044340969988988996,0.014313846695999532
114.72,10.25,3.47,86.65,58.89,1300.0353096197841,8191.278069308375,3760.2531804090568,1535.0433426060015,1475.7111095331998,38.455618327918096,63.78092099139775,30.71734256161842,0.05871031328254772,0.03149192784249904
364.31,10.64,3.88,86.4,41.13,1090.6124144496716,4385.150673427795,2862.7091882447776,991.2471612707674,489.46935406013733,33.71220632069076,67.31589061401043,38.23982877100496,0.04960470425916689,0.009931537765714997
549.51,28.12,2.63,70.3,53.6,760.3613350818138,1766.9217439929696,1622.2803103974722,769.9374399827132,778.0542360117074,16.441755742158943,116.21385512835748,34.67849422055423,0.04825122211160244,0.009377812466092294
494.12,23.58,2.62,99.83,51.16,839.2532045206145,2421.675266395231,1898.3000527928762,833.4284470032611,1078.200870205956,18.54191384661305,105.11885417725478,36.260044755351984,0.048108681162666395,0.008176015631483118
